"0.000000","2.226662","3.335384","3.092694","1.889630","4.958992","4.394389","5.412214"
"2.226662","0.000000","1.156708","9.140176","1.380749","4.450111","3.885507","4.903333"
"3.335384","1.156708","0.000000","1.819830","2.489471","5.558833","4.994230","6.012055"
"3.092694","9.140176","1.819830","0.000000","2.246781","5.316143","4.751540","5.769365"
"1.889630","1.380749","2.489471","2.246781","0.000000","3.347123","2.782520","3.800346"
"4.958992","4.450111","5.558833","5.316143","3.347123","0.000000","1.196623","2.214449"
"4.394389","3.885507","4.994230","4.751540","2.782520","1.196623","0.000000","1.217620"
"5.412214","4.903333","6.012055","5.769365","3.800346","2.214449","1.217620","0.000000"
